0	Climate change clearly does not exist. This is due to the fact that exhaling carbon dioxide is not a clear threat to our climate, since we breathe it out and our cars do it too.
1	There is a scientific consensus on the reality of anthropogenic climate change, which has already claimed human lives and continues to do so. Man-made climate change has already claimed over 150,000 lives annually, according to estimates by the World Health Organisation, due to its effects on the frequency and intensity of extreme heat events.
2	Global warming is a proven fact and anyone that disagrees with me is ignorant on this subject. 97% of scientists believe that climate change is primarily human caused.
3	Climate change presents a serious risk to the future of the Earth and to mankind, and the spread of potentially lethal diseases such as the Zika virus is among the threats we face due to it. Additionally, there is an overwhelming scientific consensus that climate change is being caused by human activity.
4	Climate change is real and anthropogenic, with the majority of scientists in agreement. Denying this is a fraud, as it involves not just accepting the majority of scientists are wrong, but also that they are intentionally lying.
5	The climate is not changing. The local weather may change but the global climate stays basically the same.
6	Climate change is a real phenomenon caused by human industrial activity that has been correlated with a marked rise in temperature. This has been supported by scientific evidence such as increased atmospheric COS22; levels and a 1"C rise in global temperatures since 1969.
7	Climate change is a fraud and those who support it are all frauds and charlatans. The science behind human-caused climate change is full of misconceptions and bad science.
8	Climate change is widely discussed these days, with many people debating whether or not human activities are the cause. While some claim that human actions are having a significant impact on the global climate, others maintain that natural forces are the primary cause of any climate change that is occurring.
9	Climate change is an ongoing political debate, but there is a 97% consensus among experts that humans are extremely likely to be the cause of recent global events. Co2
10	Feminism is a movement that seeks to promote the rights and liberation of women. There are many different forms of feminism, such as Antiporn feminism, Cultural Feminism, Hip Hop feminism, Lesbian Feminism, Queer feminism, and Radical feminism.
11	Feminism is the advocacy of equal rights and opportunities for women, regardless of gender. It is not associated with negative attributes, nor should it be limited to one gender.
12	Feminism is the movement for equality between men and women, and Con has failed to provide any proof that words with similar roots can't have different meanings. Con has argued that dictionaries don't authoritatively define words, but has not provided any evidence for this claim.
13	Feminism is the advocacy for social, political, and economic equality for women. Feminists strive to create a world where men and women are equal and are treated with respect and dignity.
14	Feminism is an important movement that seeks to bring about equality between the sexes, and is still needed in many parts of the world. Though success has been found in some first-world countries, inequality still exists and feminism will still be important to maintain that equality and help spread the ideology to other parts of the world where help is needed.
