0	Climate change clearly does not exist, as evidenced by the fact that exhaling carbon dioxide is not a clear threat to our climate, and also by the fact that it is a widely-discussed conspiracy theory. Sources indicate that there are no reliable sources to back up the claim that climate change exists.
1	Humans are the primary cause of recent global warming, with a consensus of 97-100% of publishing climate scientists according to six independent studies. This is supported by the additional evidence of 14,947 French deaths, increased mortality from heat events, 150,000 annual deaths caused by anthropogenic climate change, and cardiovascular, respiratory, and infectious disease outbreaks related to climate fluctuations.
2	Climate change is an established scientific fact and human activity is the primary cause of it. Over 97% of climate scientists agree that human-caused emissions are the primary driver of climate change, and deniers' arguments are not supported by scientific
3	Climate change presents a serious risk to the future of the Earth and to mankind. Denying its existence could result in the spread of dangerous diseases, the displacement of people, and the increased risk of wars and conflicts.
4	The climate is warming due to human activities, and this warming is happening at an unprecedented rate. Claims that climate change is a fraud imply that the majority of scientists are wrong and are intentionally lying, which is a big claim that incurs its own burden of proof.
5	The climate is not changing. The local weather may change but the global climate stays basically the same.
6	Climate change is a threat to the planet and should not be taken lightly, but it is important to consider both sides of the argument. According to the science, increased levels of atmospheric carbon dioxide have caused a slight rise in temperatures, but this could just be a natural fluctuation in the earth's temperature that happens from time to time.
7	Climate change is a complex and multifaceted issue, and there is disagreement amongst experts on the best solutions to address it. Some of the points brought up in the argument, such as the 97% consensus fraud, are incorrect and have been debunked by the scientific community.
8	The argument presented here contends that anthropogenic climate change is non-existent. From a common definition, anthropogenic means relating to, or resulting from the influence of human beings on nature.
9	Climate change is an ongoing political debate that deniers attempt to make look like a scientific one, yet 97% of scientists agree on its existence. Additionally, the burning of fossil fuels and the resulting CO2 em
10	Feminism aims to promote gender equality and empower women, however there are many different types of feminism with Antiporn and Cultural Feminism advocating for the reality that women are more nurturing, cooperative, and communicative, while pornography dehumanizes women. Therefore, feminism has not gone too far, but is simply pushing for equality and emp
11	Feminism is a movement advocating for the equality of women, irrespective of gender. Although commonly associated with females, men can also be feminists and advocate for gender equality.
12	Feminism is the movement for equality between men and women, and Con has not provided any evidence to suggest that words with similar roots cannot have different meanings, thus their argument is not sound. Furthermore, Con has not provided any sources to define masculinism, rendering their argument invalid.
13	Feminism is the advocacy of equal rights, social, political, and economic, for women as for men. It is not the promotion of false rape accusations or stereotyping men as bad, and any attempts to do so are not reflective of the movement.
14	Feminism is an important movement that works to reduce gender inequality in all countries, including first world countries. Although gender equality has been achieved in some parts of the world, it is still necessary to promote and fight for women’s rights in other parts of the world.
