0	Climate change clearly does not exist, here are reasons why: (1) Exhaling Carbon Dioxide is no clear threat to our climate, we just breathe it out, our cars do it too (2) It is a conspiracy (3) There are no sources to back your statement up Here are my sources on how "Climate Change" doesn't exist: (1) http://www.globalclimatescam.com... (2) http://www.newsmax.com... (3) https://en.wikipedia.org... These 3 sources tell you that climate change is fake, first one tells you the top 10 reasons why climate change does not exist, the second, facts about this "global warming" hoax; And finally, The third source tells you the entire conspiracy that "Climate Change exists".
1	A scientific consensus exists on the reality of anthropogenic climate change. Climate scientists have repeatedly tried to make this clear. It is time for the rest of us to listen. Man-made climate change has already claimed human lives and continues to do so. It is estimated that the warming and precipitation trends due to anthropogenic climate change of the past 30 years already claim over 150,000 lives annually. Many prevalent human diseases are linked to climate fluctuations, from cardiovascular mortality and respiratory illnesses due to heatwaves, to altered transmission of infectious diseases and malnutrition from crop failures. The consensus that humans are causing recent global warming is shared by 90%–100% of publishing climate scientists according to six independent studies by co-authors of this paper. Thanks for debating.
2	My position on climate change is that not only do I believe in it but I believe it is man caused. I will start My opening argument to state that global warming is a proven fact and anyone that disagrees with me is ignorant on this subject. 97% of scientists believe that climate change is primarily human caused. Also the arguments stated by Human-caused climate change deniers are pointless and not fact driven. I wish my opponent the best of luck. Sources (Shaftel, H. (Ed.). (2012, January 5). Global Climate Change: Consensus. Retrieved February 3, 2015, from http://climate.nasa.gov...
3	There is an overwhelming scientific consensus that climate change presents a serious risk to the future of the Earth and to mankind. Many of the threats we face due to climate change are insidious and while with others the connection may not be noticed by the deniers. But they are real and serious. Among these are the spread of potentially lethal diseases such as that caused by the Zika virus. Other diseases formerly confined to the tropics will spread across North America and Europe. Additionally, there is overwhelming scientific consensus that climate change is being caused by human activity. There are a limited number of circumstances under which free speech can be restricted. One of them is child pornography. The reason that can be banned with violating the 1st Amendment is the harm caused to children in the production of child porn is of such magnitude the normal means of combating bad speech—more speech—is not adequate or sufficient. The ignorance peddled by climate change deniers many of whom like child pornographers do so for greed. Those threatened most by the adverse effects of climate change are children. These will include teenagers sent to fight the increasing number of wars and conflicts which will likely occur. Yes, the risk is too high to allow this ignorance to continue to be peddled. Should we jail people who write and utter falsehoods about climate change? If need be, yes.
4	I'll accept this challenge. First, I should ask to be clear: When you say "climate change is a fraud, " are you referring specifically to anthropogenic climate change or all climate change? If it is the former, As I suspect it is, I won't waste time explaining all the evidence that the globe is, In fact, Warming at an unprecedented rate and instead go straight into attribution. If, however, You don't think the globe is really warming at an unprecedented rate, I'm happy to go into the evidence for it. Moreover, "fraud" implies more than just the majority of scientists being wrong (i.e. Misinterpreting the evidence) but also that they are intentionally lying. This is a big claim given the number of scientists who support the concept of anthropogenic climate change and one that incurs its own burden of proof. See you some time in the next 72 hours.
5	The climate is not changing. The local weather may change but the global climate stays basically the same. The oceans are not rising either. The IPCC is a communist organization that has communist agendas. You can't and shouldn't trust any person or scientist who tells you that the climate is changing. I propose that climate change is a fraud and that the people who support it are all frauds and charlatans. The science of human-caused climate change is faulty and full of misconceptions and bad science. There is proof that climate change is all fake news started by Obama & crew. Those people who listen to that scientist are a jew 1. Video evidence - The In-depth Story Behind A Climate Fraud. The 97% consensus fraud. 2. It's mathematically impossible and against the laws of physics that a tiny human mass verses huge Earth mass, That the former can effect the latter. 3. The properties of CO2 are such that it can't create global warming on the scale indicated by scientists. This is because CO2 reaches it's saturation point at 80 parts / million and doesn't reflect any significant amount of heat after this point is reached. 4. Maurice Strong is the main person that started this whole climate frenzy movement and was found to be corrupt and fled to China to hide from the global police. 5. Climate data fraud. Tree rings used as evidence when it is known that tree ring growth is not an accurate measurement of temperature. "Hide the decline" email by Phil Jones. Mike's trick. Hockey stick nonsense. Inverted graphs. Etc. There, That should keep you busy for a while. Refute all these points. Good luck.
6	Greetings and welcome to the debate. In this round, I will present my key reasons for believing that climate change is indeed real, And not a hoax, As certain political leaders have said. But first, We must define climate change. The official definition of climate change is: a change in global or regional climate patterns, In particular a change apparent from the mid to late 20th century onwards and attributed largely to the increased levels of atmospheric carbon dioxide produced by the use of fossil fuels.   My first reason is that we have seen a huge increase in CO2 levels in the atmosphere, And this can be correlated with human industrial activity. In fact, Atmospheric CO2 levels are directly proportionate to human industrial activity. And, Increasing CO2 levels lead to a predictable rise in temperature. You may say that climates change anyway, And CO2 levels will fluctuate naturally, But it is no coincidence that it starts changing rapidly the moment humans figure out how to mine coal and burn fossil fuels.   My second reason is that the Earth's temperature has risen by approximately 1"C since 1969. This might not seem like much, But in comparison to previous climate changes, It is vastly significant. Ocean temperatures have also risen by 0. 7"F, Killing a statistically significant proportion of the Great Barrier Reef.  My final reason is that Arctic sea ice is shrinking, And polar bears may see the first iceless summer by 2050. So, We can conclude that climate change is indeed real, And not a hoax. I await my opponent's argument!
7	I propose that climate change is a real threat and that the people who support it are all genuine and credible experts who are basing their findings on sound scientific evidence. The science of human-caused climate change is accurate and full of valid conclusions. There is proof that climate change is all too real, starting with the increase in global temperatures and continuing on with the many impacts it has had on our planet, from melting glaciers to rising sea levels.   1. IPCC (2018). Summary for Policymakers. In: Global Warming of 1.5°C. An IPCC Special Report. World Meteorological Organization, pp.29.  2. Stott, P., et al. (2019). Impacts of 1.5°C of Global Warming. In: Global Warming of 1.5°C. An IPCC Special Report. World Meteorological Organization, pp.64-74. 3. https://climate.nasa.gov/effects/ 4. https://www.ipcc.ch/report/ar5/wg1/ 5. https://www.nasa.gov/audience/forstudents/ 5-8/features/nasa-knows/what-is-globalwarming-14.html
8	The task at hand is to "...contend that anthropogenic climate change is non-existent." From a common definition anthropogenic means relating to, or resulting from the influence of human beings on nature. Then, from common usage "climate change" means a harmful rise in global temperature. This could be a difficult task. The earth's atmosphere is 78% nitrogen, 21% oxygen, 0.9% argon, and 0.1% trace gases including CO2.[1] Assume (for this paragraph only) that the small trace gas of CO2 (.04%) is the cause of global warming. The focus here will be upon sources of CO2 emissions both natural and manmade. The source emissions of CO2 would by a most rational people would be the cause of global warming. According to the IPCC 800 gigatons of CO2 is emitted into the atmosphere from nature and man, annually.[2] Most rational people would consider a source that is most than 51% to be the cause of a problem. Some irrational people might try to argue that 33% would be a threshold for cause. Only, crazy people would state that something that is less than 5% could be consider the cause. That brings us to the percent of total CO2 emissions from mankind. That percent of CO2 emissions is 3.62% (29 from man of 800 total gigatons)! [2] This 3.62% can not be the cause of global warming. Now, questioning if CO2 is the cause of global warming. The alarmist side uses thresholds in parts per million (PPM). 400 PPM sounds scary and 0.04% is at an insanely small amount, both numbers are the same. Imagine, how quick the alarmists arguments would be dismissed if they said that 0.04% of atmospheric gases drove global climate. Then if combined with only 3.6% of annual CO2 emissions is from man, this is an incredibly small number that man is responsible for. Using just common sense methods, it becomes very hard to believe claims made by alarmists. Anyone attempting to say 3.6% is the cause of a problem would be laughed at. Especially, when the gas in question is exhaled by each one of us. The real reasons for climate change to be anthropogenic is political and financial. Just federal grants for climate change related projects is greater than $10 billion.[3] Scientists are just as financially motivated as anyone else. A climate scientist that is outside of the mainstream will not be funded. This creates incentives to stay in agreement with those in political power. Anthropogenic climate change as a political is perfect for oppressive progressive politicians. The solutions to this false issue are more governmental control over the daily lives of harmless people.
9	Round two arguments. First, the science is settled, this is a political debate that deniers try to make look like a scientific debate. Fact: There is a 97% consensus on climate change. Climate scientists are the experts of experts in their field. A consilience of evidence, social calibration, and social diversity exist. Myth: 31,000 scientists signed a petition so therefore there is no consensus. Fallacy: Fake experts, as the expertise increases so does agreement. Co2 is at the highest it has been in over 800,000 years. Tempatures are rising. Glaciers are overall losing mass. Humans fingerprints show humans are extremely likely to be causing these events. Burning of fossil fuels and the released Co2 is the main driver of climate change. Thank you.
10	Greetings! Thank you for this debate, this should be fun! In accepting this debate I do not pretend to stand for all of feminism seeing as there are many different sects of the movement. I also do not claim to know everything about feminism. I will use sources from the internet as well as books to support my argument. First, we must define Feminism. There are many different types of feminism. For example: Antiporn feminism, Cultural Feminism, Hip Hop feminism, Lesbian Feminism, Queer feminism, and Radical feminism. The feminism it seems you disagree with is the one that is prevalent in the Pink Hat movement. But my stance will be from the Antiporn and Cultural Feminist movements. These movements advocate the reality: Women are more nurturing, cooperative, and communicative. Instead of measuring themselves against men, women should make their own activities more visible and valued. Want to do away with the dehumanization of women in pornography and other aspects of gender-based violence.
11	Feminism has no gender. I am a man and I am a feminist. Feminism by definition stands up for all my perspectives, ambitions, desires, and behaviors. Feminism is the act of advocating (though perhaps passively in some circumstances) against woman abuse, and everything which leads to women being slandered – including false propaganda of feminism by sluts who enable womanizers and glorify perverts such as homosexuality.  I am pro-feminism, that is why I accepted this debate. And feminism has no gender, nor any negative attributes.
12	Con has argued that dictionaries do not authoritatively define words, but has given no proof of this. Con's presented only one argument in this entire debate "Since 'masculinism' is male supremacy, then feminism is female supremacy." without giving any evidence to back the claim that words with similar roots cannot have different meanings. Furthermore, Con didn't provide any source of definition for Masculinism, so Con's argument is not sound.  According to Con, Con is an "equalist" and is "for the rights of men AND women". Therefore, Con is also for Feminism.  I have offered six authoritative sources stating that Feminism is the movement for equality between men and women. I am for equality between men and women. I am for Feminism.
